,ST_ABBR,COUNTY,FIPS,RPL_THEME1,RPL_THEME2,RPL_THEME3,RPL_THEME4,EP_AFAM,EP_HISP,EP_ASIAN,EP_AIAN,geometry
1312,IL,Cook,17031842400,0.8841,0.9044,0.9885,0.4583,95.8,0.3,2.0,0.0,"POLYGON ((-87.63931599999995 41.75071100000008, -87.63861899999995 41.75072000000006, -87.63422899999995 41.75078300000007, -87.63066299999997 41.75084500000003, -87.62703499999998 41.75091100000003, -87.62539499999997 41.750936000000024, -87.62454599999995 41.75096000000008, -87.62438099999997 41.74547800000005, -87.62433199999998 41.74365500000005, -87.62428399999999 41.74183000000005, -87.62416499999995 41.73629900000003, -87.62403499999994 41.73269000000005, -87.62404699999996 41.73013800000007, -87.62393799999995 41.72904200000005, -87.62562399999996 41.72901900000005, -87.62656799999996 41.730087000000026, -87.63272099999995 41.73597200000006, -87.63405499999999 41.735944000000075, -87.63425199999995 41.73675700000007, -87.63375699999995 41.73740600000008, -87.63410799999997 41.743498000000045, -87.63594599999999 41.744162000000074, -87.63628699999998 41.74373900000006, -87.63788399999999 41.74345800000003, -87.63902799999994 41.74345500000004, -87.63906999999995 41.74705300000005, -87.63948899999997 41.748857000000044, -87.63931599999995 41.75071100000008))"
1313,IL,Cook,17031842500,0.908,0.6202,0.9952,0.512,98.8,1.1,0.0,0.0,"POLYGON ((-87.63014999999996 41.77998700000006, -87.62854299999998 41.780005000000074, -87.62896999999998 41.78314700000004, -87.62819499999995 41.783161000000064, -87.62540399999995 41.783210000000054, -87.62537499999996 41.780058000000054, -87.62083399999995 41.780058000000054, -87.62041199999999 41.78010800000004, -87.61562199999997 41.78023900000005, -87.61558199999996 41.77842300000003, -87.61544999999995 41.77297000000004, -87.61785599999996 41.77292700000004, -87.61794299999997 41.77292500000004, -87.61867299999994 41.77291100000008, -87.62029199999995 41.77288100000004, -87.62107799999995 41.77289600000006, -87.62522299999995 41.77277400000003, -87.62622099999999 41.772759000000065, -87.62676499999998 41.77275100000003, -87.62756399999995 41.77273800000006, -87.62998499999998 41.77270900000008, -87.63001599999996 41.774534000000074, -87.63006999999999 41.77659600000004, -87.63006099999996 41.77729300000004, -87.63014999999996 41.77998700000006))"
1314,IL,Cook,17031842600,0.4105,0.6275,0.6297,0.4821,7.8,29.6,5.0,0.0,"POLYGON ((-87.66546199999999 41.823150000000055, -87.65597999999994 41.823316000000034, -87.65078699999998 41.82339300000007, -87.64592799999997 41.82345900000007, -87.63984099999999 41.82353900000004, -87.63635399999998 41.82358300000004, -87.63605899999999 41.819052000000056, -87.63603599999999 41.818152000000055, -87.63523199999997 41.817263000000025, -87.63520499999998 41.81635800000004, -87.63599599999998 41.81635000000006, -87.64124999999996 41.81625800000006, -87.64072199999998 41.810782000000074, -87.64067899999998 41.80895200000003, -87.64311799999996 41.808906000000036, -87.64553799999999 41.80886400000003, -87.65039699999994 41.80879500000003, -87.65034299999996 41.80697200000003, -87.65519799999998 41.80691200000007, -87.65523999999994 41.80873400000007, -87.65767199999999 41.80869900000005, -87.66010599999998 41.808669000000066, -87.66044799999997 41.80866400000008, -87.66253399999994 41.80863700000003, -87.66497299999997 41.80860400000006, -87.66506399999997 41.81222200000008, -87.66510899999997 41.81406000000004, -87.66514799999999 41.81587100000007, -87.66519999999997 41.818227000000036, -87.66546199999999 41.823150000000055))"
1315,IL,Cook,17031842800,0.9132,0.8825,0.9448,0.2687,0.0,89.6,4.9,0.0,"POLYGON ((-87.71378099999998 41.80799300000007, -87.71238299999999 41.808013000000074, -87.70860599999997 41.808061000000066, -87.70397499999996 41.80811500000004, -87.70404599999995 41.80993900000004, -87.70411799999994 41.81175900000005, -87.70165099999997 41.81179700000007, -87.70043299999998 41.81181600000008, -87.69921499999998 41.81183500000003, -87.69798999999995 41.81185500000004, -87.69553799999994 41.81189000000006, -87.69431499999996 41.81191300000006, -87.69187099999994 41.81195100000008, -87.69125899999995 41.81196200000005, -87.68942699999997 41.81199200000003, -87.68937599999998 41.81016500000004, -87.68932399999994 41.80836000000005, -87.68442499999998 41.808426000000054, -87.68437099999994 41.806614000000025, -87.68436999999994 41.804632000000026, -87.68687699999998 41.804613000000074, -87.68804299999994 41.804613000000074, -87.70386499999995 41.804309000000046, -87.70460599999996 41.804283000000055, -87.70888199999996 41.804313000000036, -87.71122199999996 41.80432900000005, -87.71363499999995 41.804189000000065, -87.71376199999997 41.805851000000075, -87.71387199999998 41.80799200000007, -87.71378099999998 41.80799300000007))"
1316,IL,Cook,17031842900,0.8566,0.8318,0.8948,0.7113,62.4,6.4,12.4,0.0,"POLYGON ((-87.69044499999995 41.86656800000003, -87.68603799999994 41.86661300000003, -87.68358999999998 41.86664700000006, -87.67624999999998 41.86675500000007, -87.66641399999997 41.866855000000044, -87.66157099999998 41.86691600000006, -87.65668099999994 41.866997000000026, -87.65665999999999 41.86614100000003, -87.65660599999995 41.86432000000008, -87.65657399999998 41.86323800000008, -87.65655399999997 41.862513000000035, -87.65647899999999 41.85976500000004, -87.65770499999996 41.85974700000003, -87.66137399999997 41.85968800000006, -87.66380799999996 41.85964700000005, -87.66619799999995 41.85960700000004, -87.66688399999998 41.85959900000006, -87.67114299999997 41.85954200000003, -87.67359899999997 41.85951700000004, -87.67604199999994 41.859286000000054, -87.67849099999995 41.85894200000007, -87.68216999999999 41.85876300000007, -87.68583399999994 41.85936600000008, -87.68821699999995 41.85933700000004, -87.68818499999998 41.86268600000005, -87.68882099999996 41.86376500000006, -87.69057399999997 41.86560200000008, -87.69044499999995 41.86656800000003))"
1317,IL,Cook,17031843000,0.9276,0.9145,0.953,0.6119,91.9,2.0,0.0,0.0,"POLYGON ((-87.73998399999994 41.86893900000007, -87.73267299999998 41.87097700000004, -87.73257799999999 41.86899900000003, -87.72771799999998 41.869061000000045, -87.72528699999998 41.86908900000003, -87.72527199999996 41.86855500000007, -87.72019799999998 41.86862300000007, -87.72023899999994 41.86986900000005, -87.71796899999998 41.86994100000004, -87.71553499999999 41.869943000000035, -87.71065999999996 41.87000400000005, -87.70578999999998 41.87005300000004, -87.70575599999995 41.86913300000003, -87.70566899999994 41.86640500000004, -87.70810199999994 41.86637900000005, -87.71054299999997 41.86634900000007, -87.71298199999995 41.86632000000003, -87.71542099999994 41.86629000000005, -87.71663499999994 41.86628500000006, -87.72012299999994 41.86624000000006, -87.72151599999995 41.86622200000005, -87.72516999999993 41.86617200000006, -87.73006399999997 41.86610200000007, -87.73128799999995 41.86608400000006, -87.73993199999995 41.86596000000003, -87.73995699999995 41.868333000000064, -87.73998399999994 41.86893900000007))"
1318,IL,Cook,17031843100,0.8295,0.6796,0.8606,0.8388,63.7,16.1,0.0,0.0,"POLYGON ((-87.70566899999994 41.86640500000004, -87.70444599999996 41.86642200000006, -87.70322899999996 41.86643000000004, -87.70316299999996 41.86643000000004, -87.70078799999999 41.86645600000003, -87.69590699999998 41.86651100000006, -87.69575499999996 41.86131700000004, -87.69569199999995 41.85922100000005, -87.69564799999995 41.857387000000074, -87.69556899999998 41.855552000000046, -87.69921299999999 41.85550500000005, -87.70292899999998 41.85545100000007, -87.70287699999994 41.85380200000003, -87.70530699999995 41.85358700000006, -87.70535799999999 41.85541500000005, -87.70542999999998 41.85797800000006, -87.70293899999996 41.85884100000004, -87.70545599999997 41.85908400000005, -87.70555699999994 41.86251000000004, -87.70556099999999 41.86263100000008, -87.70566899999994 41.86640500000004))"
1319,IL,Cook,17031843200,0.7687,0.3779,0.8097,0.4438,3.6,67.3,0.0,0.0,"POLYGON ((-87.67829299999994 41.85213700000003, -87.67583999999994 41.85217600000004, -87.67093799999998 41.85224800000003, -87.66602399999994 41.85233100000005, -87.66361399999994 41.85238000000004, -87.65870599999994 41.852456000000075, -87.65627599999993 41.85248300000006, -87.65468799999996 41.85251900000003, -87.65305099999995 41.85254500000008, -87.65141099999994 41.85257500000006, -87.64985999999999 41.852588000000026, -87.64813199999998 41.852613000000076, -87.64649499999996 41.85264700000005, -87.64541499999996 41.852662000000066, -87.64496799999995 41.85266500000006, -87.64178799999996 41.85269900000003, -87.64183499999996 41.85676900000004, -87.64186399999994 41.85762100000005, -87.64193999999998 41.859984000000054, -87.63901399999997 41.860018000000025, -87.63893599999994 41.857665000000054, -87.63515699999994 41.85768500000006, -87.63561999999996 41.85666800000007, -87.63916399999994 41.854367000000025, -87.64046099999996 41.852715000000046, -87.64250799999996 41.85002100000003, -87.64270699999997 41.849905000000035, -87.64395799999994 41.84947100000005, -87.64416099999994 41.84943700000008, -87.64441999999997 41.84941100000003, -87.64647299999996 41.84919000000008, -87.64967799999994 41.84827900000005, -87.64990099999994 41.84826400000003, -87.65640699999994 41.848262000000034, -87.65804299999996 41.84772400000003, -87.65884299999999 41.847290000000044, -87.66081099999997 41.845927000000074, -87.66314899999998 41.84468500000003, -87.66444899999999 41.84461700000003, -87.66498299999995 41.84146100000004, -87.66425099999998 41.83920600000005, -87.66744499999999 41.837645000000066, -87.67056199999996 41.83728700000006, -87.67544099999998 41.83716300000003, -87.67794899999996 41.83711900000003, -87.67815199999995 41.838055000000054, -87.67807499999998 41.840419000000054, -87.67783199999997 41.84199000000007, -87.67814399999997 41.842494000000045, -87.67806399999995 41.84326800000008, -87.67814499999997 41.846715000000074, -87.67822099999995 41.84942500000005, -87.67824499999995 41.85032300000006, -87.67829299999994 41.85213700000003))"
1320,IL,Cook,17031843300,0.9733,0.7557,0.9192,0.6089,64.3,25.7,1.2,0.0,"POLYGON ((-87.69597899999997 41.869233000000065, -87.69119299999994 41.86929500000008, -87.69108099999994 41.86783900000006, -87.69044499999995 41.86656800000003, -87.69057399999997 41.86560200000008, -87.68882099999996 41.86376500000006, -87.68818499999998 41.86268600000005, -87.68821699999995 41.85933700000004, -87.69076399999994 41.85928400000006, -87.69569199999995 41.85922100000005, -87.69575499999996 41.86131700000004, -87.69590699999998 41.86651100000006, -87.69597199999998 41.86890200000005, -87.69597899999997 41.869233000000065))"
1321,IL,Cook,17031843400,0.8611,0.9657,0.9779,0.6341,69.9,28.5,0.0,0.0,"POLYGON ((-87.73942299999999 41.85135100000008, -87.72961699999996 41.85158900000005, -87.72476099999994 41.85165100000006, -87.72358799999995 41.85166000000004, -87.72227999999996 41.851545000000044, -87.72215199999994 41.849447000000055, -87.72226099999995 41.84930900000006, -87.72468499999997 41.84877400000005, -87.72789999999998 41.84803000000005, -87.72951599999999 41.84766700000006, -87.73111499999999 41.84731400000004, -87.73919799999999 41.84547300000003, -87.73922099999999 41.84597900000006, -87.73942299999999 41.85135100000008))"
1322,IL,Cook,17031843500,0.9921,0.0693,0.9057,0.8659,64.7,24.4,0.3,0.0,"POLYGON ((-87.70503999999994 41.84451800000005, -87.70258399999994 41.84455200000008, -87.70136299999996 41.84458500000005, -87.70014799999996 41.84461300000004, -87.69584999999995 41.84468100000004, -87.69521499999996 41.844692000000066, -87.69466099999994 41.84470100000004, -87.69179699999995 41.844737000000066, -87.69033899999994 41.844756000000075, -87.68761499999994 41.844794000000036, -87.68744199999998 41.84364000000005, -87.68761699999999 41.83818900000006, -87.68761699999999 41.83761000000004, -87.68751099999997 41.83647700000006, -87.68744899999996 41.834632000000056, -87.69496699999996 41.83227900000003, -87.70464599999997 41.829233000000045, -87.70461399999994 41.83001400000006, -87.70467399999995 41.831994000000066, -87.70482299999998 41.837233000000026, -87.70487399999996 41.839057000000025, -87.70492999999999 41.840877000000035, -87.70498399999997 41.842697000000044, -87.70503999999994 41.84451800000005))"
1323,IL,Cook,17031843600,0.8122,0.6282,0.9596,0.5586,87.4,6.1,0.3,0.0,"POLYGON ((-87.61149899999998 41.81128000000007, -87.60986699999995 41.81130600000006, -87.60660499999994 41.81135400000005, -87.60656499999999 41.809533000000044, -87.60648699999996 41.80589400000008, -87.60644899999994 41.80408100000005, -87.60640699999999 41.80225100000007, -87.61128599999995 41.80216900000005, -87.61130699999995 41.80309300000005, -87.61132799999996 41.804002000000025, -87.61137099999996 41.805822000000035, -87.61141099999998 41.80764300000004, -87.61147799999998 41.810370000000034, -87.61149899999998 41.81128000000007))"
1324,IL,Cook,17031843700,0.2602,0.2865,0.5449,0.4138,2.6,21.5,7.5,0.0,"POLYGON ((-87.69675899999999 41.95045600000003, -87.69444599999997 41.95399400000008, -87.69206799999995 41.95400700000005, -87.69087699999994 41.95401300000003, -87.68846699999995 41.95403200000004, -87.68841499999996 41.95219600000007, -87.68836099999999 41.950379000000055, -87.68830799999995 41.94854800000007, -87.68825799999996 41.94673100000006, -87.68820599999998 41.94491900000003, -87.68816399999997 41.94357300000007, -87.68815299999994 41.94309800000008, -87.68824299999994 41.94274000000007, -87.68817299999995 41.93946100000005, -87.68805199999997 41.939460000000054, -87.68562299999996 41.93948500000005, -87.68320099999994 41.939513000000034, -87.68317899999994 41.93860200000006, -87.68310899999994 41.935872000000074, -87.68308499999995 41.934961000000044, -87.68552099999994 41.93493200000006, -87.68562999999995 41.93387100000007, -87.68740399999996 41.93577700000003, -87.68798599999997 41.93606200000005, -87.68997399999995 41.93665900000008, -87.69246199999998 41.93942700000008, -87.69350799999995 41.94019600000007, -87.69530399999996 41.942799000000036, -87.69620799999996 41.94669600000003, -87.69675899999999 41.95045600000003))"
1325,IL,Cook,17031843800,0.8687,0.8145,0.8357,0.085,57.2,14.6,4.7,0.0,"POLYGON ((-87.64553799999999 41.80886400000003, -87.64311799999996 41.808906000000036, -87.64067899999998 41.80895200000003, -87.63583899999998 41.80904600000008, -87.63562199999996 41.80176700000004, -87.63536199999999 41.794478000000026, -87.63785799999994 41.79443400000008, -87.64032899999995 41.79438700000003, -87.64037399999995 41.79438700000003, -87.64515999999998 41.79430200000007, -87.64520399999998 41.79608900000005, -87.64529699999997 41.799769000000026, -87.64534499999996 41.80158400000005, -87.64543199999997 41.804940000000045, -87.64544099999995 41.805218000000025, -87.64553799999999 41.80886400000003))"
1326,IL,Cook,17031843900,0.7918,0.5249,0.9425,0.8754,87.7,2.5,2.2,0.3,"POLYGON ((-87.59294999999997 41.77507900000006, -87.59211499999998 41.77509700000007, -87.59169999999995 41.77691800000008, -87.59144999999995 41.778020000000026, -87.59152799999998 41.78056600000008, -87.58897299999995 41.78058100000004, -87.58645799999994 41.78061900000006, -87.57949799999994 41.779757000000075, -87.57523499999996 41.780714000000046, -87.57581699999997 41.78138900000005, -87.57240744299997 41.780743889000064, -87.57250691399997 41.780435975000046, -87.57285999999993 41.77934300000004, -87.56668799999994 41.77408400000007, -87.56613774499993 41.77359368600003, -87.56681099999997 41.773559000000034, -87.56654799999995 41.76990600000005, -87.56824299999994 41.76988700000004, -87.56987199999998 41.769873000000075, -87.57150899999993 41.769854000000066, -87.57155999999998 41.77167900000006, -87.57161699999995 41.773502000000065, -87.57648699999999 41.77345600000007, -87.58017999999998 41.773405000000025, -87.58141399999994 41.77339000000006, -87.58264899999995 41.77337600000004, -87.58386099999996 41.77336100000008, -87.58575699999994 41.77334500000006, -87.58629599999995 41.77333900000008, -87.58876599999996 41.77330900000004, -87.59116899999998 41.773285000000044, -87.59222099999994 41.77327500000007, -87.59291399999995 41.77326800000003, -87.59294999999997 41.77507900000006))"
