,StateAbbr,StateDesc,CountyName,CountyFIPS,TractFIPS,BINGE_CrudePrev,CSMOKING_CrudePrev,DEPRESSION_CrudePrev,LPA_CrudePrev,SLEEP_CrudePrev,Geolocation
231,IL,Illinois,Cook,17031,17031500100,10.3,13.9,12.6,28.9,41.1,POINT (-87.59504357 41.71471025)
232,IL,Illinois,Cook,17031,17031825600,11.5,19.2,14.8,33.0,41.9,POINT (-87.69776357 41.59295228)
233,IL,Illinois,Cook,17031,17031809900,16.1,7.1,14.1,13.3,27.2,POINT (-87.67519209 42.03763725)
234,IL,Illinois,Cook,17031,17031801603,11.5,14.0,13.9,27.9,32.4,POINT (-87.87791648 42.08717453)
235,IL,Illinois,Cook,17031,17031661000,10.6,22.0,15.2,37.6,44.4,POINT (-87.68505906 41.76182816)
236,IL,Illinois,Cook,17031,17031460301,11.3,23.3,15.8,41.0,43.1,POINT (-87.55637128 41.74001534)
237,IL,Illinois,Cook,17031,17031820501,16.3,15.7,16.8,24.1,32.1,POINT (-87.82100844 41.76131145)
238,IL,Illinois,Cook,17031,17031826500,11.3,20.9,15.1,34.2,43.9,POINT (-87.61536 41.6301286)
239,IL,Illinois,Cook,17031,17031831900,21.6,7.3,16.1,11.2,27.5,POINT (-87.66877618 41.94518102)
240,IL,Illinois,Cook,17031,17031827100,10.4,23.3,15.0,39.1,45.2,POINT (-87.64635422 41.61805369)
241,IL,Illinois,Cook,17031,17031833300,14.6,11.0,15.2,22.4,31.4,POINT (-87.65413193 41.87175146)
242,IL,Illinois,Cook,17031,17031838300,15.2,10.8,13.9,19.8,34.6,POINT (-87.63838695 41.90156418)
243,IL,Illinois,Cook,17031,17031291600,14.3,16.3,14.9,33.2,36.5,POINT (-87.69218119 41.85766007)
244,IL,Illinois,Cook,17031,17031250700,10.7,21.3,15.0,36.3,44.8,POINT (-87.76081084 41.90581721)
245,IL,Illinois,Cook,17031,17031827805,10.7,14.4,13.1,28.2,38.5,POINT (-87.60080059 41.58386991)
246,IL,Illinois,Cook,17031,17031822900,16.5,15.2,16.9,23.1,31.7,POINT (-87.79477422 41.72768099)
247,IL,Illinois,Cook,17031,17031839500,9.0,13.6,12.8,31.8,37.2,POINT (-87.61928211 41.83410909)
248,IL,Illinois,Cook,17031,17031690900,10.3,19.4,14.3,34.7,44.2,POINT (-87.61035576 41.76212289)
249,IL,Illinois,Cook,17031,17031819700,15.9,8.1,14.4,14.1,27.1,POINT (-87.88080617 41.80904266)
250,IL,Illinois,Cook,17031,17031030103,17.8,10.8,15.6,18.3,32.2,POINT (-87.65731209 41.99535048)
251,IL,Illinois,Cook,17031,17031803701,16.5,12.0,15.6,18.9,30.1,POINT (-88.05253756 42.11903612)
252,IL,Illinois,Cook,17031,17031020601,12.5,19.7,16.6,32.6,35.1,POINT (-87.70178337 42.00086677)
253,IL,Illinois,Cook,17031,17031610300,14.4,19.7,16.2,40.8,36.5,POINT (-87.67510426 41.8162188)
254,IL,Illinois,Cook,17031,17031829901,11.9,11.8,13.1,23.4,35.7,POINT (-87.75919941 41.54730412)
255,IL,Illinois,Cook,17031,17031828504,12.5,21.7,16.8,33.8,40.9,POINT (-87.54952588 41.48133344)
256,IL,Illinois,Cook,17031,17031815200,15.3,15.3,15.5,30.1,33.5,POINT (-87.78402068 41.83828658)
257,IL,Illinois,Cook,17031,17031060800,18.6,6.9,14.3,12.7,27.8,POINT (-87.64595239 41.95341484)
258,IL,Illinois,Cook,17031,17031827700,12.2,19.2,15.4,31.4,42.0,POINT (-87.66569415 41.58247137)
259,IL,Illinois,Cook,17031,17031240500,22.4,7.3,15.4,10.5,28.1,POINT (-87.68362677 41.91198572)
260,IL,Illinois,Cook,17031,17031160100,15.0,13.4,15.2,23.6,31.8,POINT (-87.74277454 41.96466334)
261,IL,Illinois,Cook,17031,17031824004,13.8,12.8,15.5,23.1,29.5,POINT (-87.94696359 41.68339873)
262,IL,Illinois,Cook,17031,17031710700,9.7,21.3,14.4,38.6,44.7,POINT (-87.6568784 41.74711786)
263,IL,Illinois,Cook,17031,17031802300,12.5,6.7,12.0,16.8,26.4,POINT (-87.82415949 42.09051665)
264,IL,Illinois,Cook,17031,17031812400,14.8,7.3,13.8,14.0,27.4,POINT (-87.79107449 41.89577685)
265,IL,Illinois,Cook,17031,17031770902,14.7,13.5,15.9,23.2,30.2,POINT (-87.83622943 41.97000075)
266,IL,Illinois,Cook,17031,17031830202,12.8,17.5,15.2,28.0,39.0,POINT (-87.69191633 41.49207817)
267,IL,Illinois,Cook,17031,17031805108,16.2,12.3,13.8,21.9,32.4,POINT (-87.96755662 42.04413123)
268,IL,Illinois,Cook,17031,17031804108,16.7,8.9,12.9,16.0,31.1,POINT (-88.05075577 42.07496563)
269,IL,Illinois,Cook,17031,17031100700,13.8,11.2,14.3,21.8,29.0,POINT (-87.79763238 41.97211548)
270,IL,Illinois,Cook,17031,17031820101,12.3,8.2,13.6,18.1,26.3,POINT (-87.90320566 41.77632099)
271,IL,Illinois,Cook,17031,17031490600,9.6,15.7,12.9,32.4,41.5,POINT (-87.62835686 41.7179726)
272,IL,Illinois,Cook,17031,17031831300,14.2,13.6,13.2,27.8,37.5,POINT (-87.74423042 41.90769095)
273,IL,Illinois,Cook,17031,17031040201,17.4,10.4,15.1,17.7,29.9,POINT (-87.69403591 41.97260281)
274,IL,Illinois,Cook,17031,17031822602,14.3,13.2,15.8,23.2,30.4,POINT (-87.75318783 41.69910683)
275,IL,Illinois,Cook,17031,17031411000,13.1,7.8,13.2,19.4,29.9,POINT (-87.58309198 41.79048142)
276,IL,Illinois,Cook,17031,17031803605,14.5,11.8,14.6,21.0,30.5,POINT (-88.02486216 42.12912134)
277,IL,Illinois,Cook,17031,17031170800,15.8,15.2,16.5,24.5,31.9,POINT (-87.81233075 41.94158294)
278,IL,Illinois,Cook,17031,17031240800,15.9,10.6,13.5,23.8,31.5,POINT (-87.69945527 41.91206579)
279,IL,Illinois,Cook,17031,17031191302,15.1,15.7,15.1,35.0,34.9,POINT (-87.77052092 41.92022701)
280,IL,Illinois,Cook,17031,17031440700,9.7,14.9,12.4,31.4,41.2,POINT (-87.60967871 41.7347429)
281,IL,Illinois,Cook,17031,17031802900,15.4,8.8,14.5,15.9,27.4,POINT (-87.96902787 42.09719039)
282,IL,Illinois,Cook,17031,17031160602,16.5,13.3,15.2,23.8,32.5,POINT (-87.70064661 41.95613655)
283,IL,Illinois,Cook,17031,17031810400,15.1,10.0,14.8,17.9,27.9,POINT (-87.82937234 41.9876701)
284,IL,Illinois,Cook,17031,17031240600,18.7,10.8,14.6,19.1,30.8,POINT (-87.68967868 41.9121483)
285,IL,Illinois,Cook,17031,17031804710,16.0,10.9,14.7,18.2,30.2,POINT (-88.10606362 42.03103377)
286,IL,Illinois,Cook,17031,17031310400,16.5,9.1,13.4,21.6,30.1,POINT (-87.65226117 41.85649617)
287,IL,Illinois,Cook,17031,17031802506,15.7,14.2,14.7,26.6,32.8,POINT (-87.89806353 42.12986438)
288,IL,Illinois,Cook,17031,17031809200,11.9,19.0,14.9,34.1,41.0,POINT (-87.69933946 42.05251241)
289,IL,Illinois,Cook,17031,17031071000,21.3,7.7,18.1,13.0,27.7,POINT (-87.65589937 41.92170911)
290,IL,Illinois,Cook,17031,17031252000,10.0,24.0,15.6,39.8,45.9,POINT (-87.7698224 41.88367436)
291,IL,Illinois,Cook,17031,17031760803,16.6,16.5,17.3,23.6,32.8,POINT (-87.84366433 41.97524105)
292,IL,Illinois,Cook,17031,17031031700,17.0,14.3,15.7,21.4,34.3,POINT (-87.66318621 41.965432)
293,IL,Illinois,Cook,17031,17031040600,19.2,7.5,14.9,12.7,27.8,POINT (-87.68403594 41.96684373)
294,IL,Illinois,Cook,17031,17031807500,12.3,9.4,12.4,20.5,29.5,POINT (-87.72807106 42.02792494)
295,IL,Illinois,Cook,17031,17031570500,15.6,14.2,15.1,29.8,32.7,POINT (-87.7324041 41.79856195)
296,IL,Illinois,Cook,17031,17031811500,15.5,15.3,16.3,26.5,32.0,POINT (-87.86856404 41.94139566)
297,IL,Illinois,Cook,17031,17031671600,9.6,25.9,15.6,44.0,46.6,POINT (-87.66149463 41.76950912)
298,IL,Illinois,Cook,17031,17031100300,12.3,11.1,14.3,24.2,28.4,POINT (-87.80438292 41.98867527)
299,IL,Illinois,Cook,17031,17031803008,14.6,9.5,14.4,17.1,28.2,POINT (-87.97043648 42.11809663)
300,IL,Illinois,Cook,17031,17031242100,21.0,7.8,14.8,12.7,28.3,POINT (-87.66985747 41.8997064)
301,IL,Illinois,Cook,17031,17031804715,13.5,16.3,14.4,29.7,34.5,POINT (-88.09768567 42.04501809)
302,IL,Illinois,Cook,17031,17031817400,14.7,15.9,14.8,31.9,36.2,POINT (-87.83801774 41.89303996)
303,IL,Illinois,Cook,17031,17031804506,14.3,11.2,14.2,19.9,30.2,POINT (-88.19573186 42.00220738)
304,IL,Illinois,Cook,17031,17031510300,9.0,23.3,15.2,41.1,45.6,POINT (-87.57499442 41.71574283)
305,IL,Illinois,Cook,17031,17031150402,15.9,12.7,15.1,22.5,31.1,POINT (-87.7720163 41.95681516)
306,IL,Illinois,Cook,17031,17031460600,11.4,20.2,14.9,37.2,42.5,POINT (-87.55949436 41.73563477)
307,IL,Illinois,Cook,17031,17031222500,17.2,11.1,14.5,22.9,31.3,POINT (-87.69957558 41.9157125)
308,IL,Illinois,Cook,17031,17031430300,9.8,25.9,16.6,41.5,47.1,POINT (-87.5893225 41.76970037)
309,IL,Illinois,Cook,17031,17031838000,11.5,16.7,14.5,31.0,39.6,POINT (-87.68064676 41.87737434)
310,IL,Illinois,Cook,17031,17031630200,15.9,15.1,14.5,34.1,34.4,POINT (-87.6941407 41.80280469)
311,IL,Illinois,Cook,17031,17031825501,10.6,15.9,13.4,31.3,40.7,POINT (-87.71706308 41.57848759)
312,IL,Illinois,Cook,17031,17031805702,14.6,9.0,14.4,17.1,27.5,POINT (-87.84672378 41.99204739)
313,IL,Illinois,Cook,17031,17031823200,15.3,14.1,16.2,23.0,31.7,POINT (-87.75383747 41.67593615)
314,IL,Illinois,Cook,17031,17031420400,11.1,19.8,15.9,35.0,40.6,POINT (-87.60355993 41.78315657)
315,IL,Illinois,Cook,17031,17031804606,15.1,10.9,14.6,18.5,29.8,POINT (-88.0466268 42.00933807)
316,IL,Illinois,Cook,17031,17031071400,17.7,7.9,15.5,14.0,27.8,POINT (-87.63406857 41.92208681)
317,IL,Illinois,Cook,17031,17031550100,14.0,16.1,15.9,31.1,33.1,POINT (-87.53540173 41.66512188)
318,IL,Illinois,Cook,17031,17031842000,15.9,10.5,13.4,22.8,33.4,POINT (-87.62511685 41.83498654)
319,IL,Illinois,Cook,17031,17031801608,10.6,6.6,11.8,17.9,25.6,POINT (-87.83077164 42.10682411)
320,IL,Illinois,Cook,17031,17031010202,13.4,19.1,15.7,31.6,37.3,POINT (-87.67334945 42.01606732)
321,IL,Illinois,Cook,17031,17031804511,15.1,15.8,14.8,30.9,34.7,POINT (-88.15224165 41.99236515)
322,IL,Illinois,Cook,17031,17031061500,22.2,6.6,16.3,10.6,26.8,POINT (-87.66153446 41.94530294)
323,IL,Illinois,Cook,17031,17031840000,13.3,13.0,13.5,25.2,32.1,POINT (-87.63828766 41.83117602)
324,IL,Illinois,Cook,17031,17031691300,9.5,16.5,12.8,33.5,42.1,POINT (-87.61987547 41.75465464)
325,IL,Illinois,Cook,17031,17031271500,10.7,21.6,15.1,35.6,45.2,POINT (-87.71315217 41.87180086)
326,IL,Illinois,Cook,17031,17031826303,11.2,17.2,14.1,30.4,42.2,POINT (-87.5914398 41.61331485)
327,IL,Illinois,Cook,17031,17031251000,11.2,22.3,15.3,37.5,44.9,POINT (-87.74479353 41.8987006)
328,IL,Illinois,Cook,17031,17031821700,15.8,11.9,15.7,19.7,30.8,POINT (-87.71537244 41.72116211)
329,IL,Illinois,Cook,17031,17031300500,14.5,20.4,16.2,41.9,36.9,POINT (-87.72194136 41.84743696)
330,IL,Illinois,Cook,17031,17031730300,10.4,18.1,13.9,33.1,43.3,POINT (-87.6645205 41.72736186)
331,IL,Illinois,Cook,17031,17031815702,15.5,9.4,14.8,16.8,28.3,POINT (-87.81917673 41.82782556)
332,IL,Illinois,Cook,17031,17031220602,17.5,11.2,15.3,21.1,30.8,POINT (-87.7119729 41.92932984)
333,IL,Illinois,Cook,17031,17031130300,12.7,15.0,14.1,28.1,33.5,POINT (-87.71341976 41.98656025)
334,IL,Illinois,Cook,17031,17031834300,9.5,15.1,12.7,31.3,41.0,POINT (-87.59173492 41.74583342)
335,IL,Illinois,Cook,17031,17031805402,13.2,11.8,14.5,22.6,29.6,POINT (-87.81130891 42.02975154)
336,IL,Illinois,Cook,17031,17031835100,14.4,17.5,15.3,36.9,36.9,POINT (-87.68631329 41.79021156)
337,IL,Illinois,Cook,17031,17031230100,15.4,12.8,14.6,27.1,33.2,POINT (-87.70432865 41.91201398)
338,IL,Illinois,Cook,17031,17031804901,14.9,9.9,14.4,17.6,28.5,POINT (-87.9322167 42.059376)
339,IL,Illinois,Cook,17031,17031081403,16.9,7.1,13.9,13.5,28.6,POINT (-87.61860023 41.88972839)
340,IL,Illinois,Cook,17031,17031160501,15.1,13.5,14.4,28.0,32.8,POINT (-87.71299367 41.95921376)
341,IL,Illinois,Cook,17031,17031720400,17.2,10.6,15.4,16.8,29.6,POINT (-87.68668807 41.70998368)
342,IL,Illinois,Cook,17031,17031260900,10.7,25.7,15.8,40.5,47.0,POINT (-87.72280612 41.87100594)
343,IL,Illinois,Cook,17031,17031680900,9.1,27.2,16.6,45.1,46.7,POINT (-87.63763904 41.77644146)
344,IL,Illinois,Cook,17031,17031170500,15.9,12.9,15.7,21.5,30.7,POINT (-87.82895325 41.9501093)
345,IL,Illinois,Cook,17031,17031221600,20.0,8.0,15.3,13.3,28.4,POINT (-87.68508753 41.92127471)
346,IL,Illinois,Cook,17031,17031814600,14.9,15.8,15.3,31.3,34.5,POINT (-87.78499668 41.86165558)
347,IL,Illinois,Cook,17031,17031190200,14.8,15.1,15.1,32.9,33.6,POINT (-87.75160913 41.93513735)
348,IL,Illinois,Cook,17031,17031816200,12.9,12.7,14.4,27.9,31.4,POINT (-87.84081589 41.90361062)
349,IL,Illinois,Cook,17031,17031823805,14.5,14.4,16.9,23.6,30.9,POINT (-87.82426501 41.68738869)
350,IL,Illinois,Cook,17031,17031280400,11.1,23.1,17.3,36.5,44.5,POINT (-87.67192435 41.88601566)
351,IL,Illinois,Cook,17031,17031040700,18.6,10.0,15.4,15.6,29.6,POINT (-87.69412171 41.96683243)
352,IL,Illinois,Cook,17031,17031040900,19.2,8.0,15.4,13.2,28.2,POINT (-87.68385776 41.96320555)
353,IL,Illinois,Cook,17031,17031828300,13.9,14.3,15.3,24.8,33.4,POINT (-87.61220347 41.56996997)
354,IL,Illinois,Cook,17031,17031251800,9.6,28.5,16.4,45.4,47.8,POINT (-87.74784964 41.88409768)
355,IL,Illinois,Cook,17031,17031480500,10.0,19.6,14.0,37.2,42.5,POINT (-87.55905062 41.7275877)
356,IL,Illinois,Cook,17031,17031803005,15.0,10.3,14.7,17.9,29.0,POINT (-87.99189 42.13224157)
357,IL,Illinois,Cook,17031,17031834800,9.6,22.7,15.0,40.2,45.2,POINT (-87.64503448 41.78365528)
358,IL,Illinois,Cook,17031,17031020902,12.3,20.1,15.7,33.6,36.5,POINT (-87.67869045 41.99423436)
359,IL,Illinois,Cook,17031,17031671800,10.0,23.7,15.0,41.4,45.8,POINT (-87.65645954 41.76140127)
360,IL,Illinois,Cook,17031,17031841500,10.5,23.8,16.3,38.6,46.0,POINT (-87.7079044 41.86164154)
361,IL,Illinois,Cook,17031,17031241200,18.2,9.1,14.8,16.8,29.0,POINT (-87.68469199 41.90671883)
362,IL,Illinois,Cook,17031,17031340600,7.4,33.9,18.3,55.2,48.6,POINT (-87.63252588 41.82745961)
363,IL,Illinois,Cook,17031,17031803200,12.7,9.1,13.4,20.6,26.9,POINT (-87.99765665 42.09886475)
364,IL,Illinois,Cook,17031,17031060200,18.9,9.7,15.8,15.5,29.2,POINT (-87.67152858 41.95792287)
365,IL,Illinois,Cook,17031,17031805112,11.9,12.8,13.8,26.9,30.6,POINT (-87.93239834 42.02267462)
366,IL,Illinois,Cook,17031,17031825801,11.8,16.3,14.1,28.7,41.8,POINT (-87.57250047 41.63452722)
367,IL,Illinois,Cook,17031,17031570100,15.0,15.8,15.7,32.7,33.5,POINT (-87.71893626 41.8162472)
368,IL,Illinois,Cook,17031,17031804406,15.0,16.0,15.3,28.6,34.4,POINT (-88.25327249 42.01572805)
369,IL,Illinois,Cook,17031,17031806202,12.9,10.4,14.3,21.6,28.3,POINT (-87.8888092 42.0375761)
370,IL,Illinois,Cook,17031,17031823500,15.1,15.0,15.5,27.5,34.2,POINT (-87.68316022 41.66558665)
371,IL,Illinois,Cook,17031,17031804805,15.2,12.2,14.9,20.7,30.9,POINT (-88.12907067 42.02006273)
372,IL,Illinois,Cook,17031,17031243400,19.2,9.6,14.6,16.8,29.6,POINT (-87.65983729 41.89258607)
373,IL,Illinois,Cook,17031,17031812302,14.0,10.3,14.5,18.8,30.4,POINT (-87.80149629 41.89674674)
374,IL,Illinois,Cook,17031,17031150200,15.4,14.6,16.1,24.5,32.3,POINT (-87.75239392 41.96066585)
375,IL,Illinois,Cook,17031,17031611400,14.7,19.3,16.0,40.8,37.0,POINT (-87.67216067 41.80492652)
376,IL,Illinois,Cook,17031,17031420700,9.5,26.1,15.9,42.8,47.1,POINT (-87.61070706 41.77668637)
377,IL,Illinois,Cook,17031,17031500200,10.4,22.1,15.8,36.5,45.5,POINT (-87.60024346 41.70087215)
378,IL,Illinois,Cook,17031,17031020702,12.2,18.0,15.0,31.9,35.0,POINT (-87.70545142 41.99533955)
379,IL,Illinois,Cook,17031,17031832500,18.4,9.0,15.8,15.4,27.9,POINT (-87.66428998 41.92190428)
380,IL,Illinois,Cook,17031,17031660301,13.2,22.4,16.0,41.9,40.7,POINT (-87.69830673 41.77995778)
381,IL,Illinois,Cook,17031,17031460500,10.2,13.3,12.2,28.0,40.4,POINT (-87.57262657 41.74690592)
382,IL,Illinois,Cook,17031,17031804105,15.2,9.5,14.2,16.4,28.7,POINT (-88.09638451 42.0800058)
383,IL,Illinois,Cook,17031,17031802505,15.4,16.7,15.5,29.5,34.0,POINT (-87.91117082 42.12092483)
384,IL,Illinois,Cook,17031,17031292200,10.4,24.8,15.9,40.2,46.1,POINT (-87.71570821 41.85666299)
385,IL,Illinois,Cook,17031,17031691000,10.0,16.9,13.2,32.7,42.7,POINT (-87.6200519 41.76195542)
386,IL,Illinois,Cook,17031,17031827801,11.1,14.1,13.8,28.8,36.4,POINT (-87.60816455 41.60109387)
387,IL,Illinois,Cook,17031,17031826100,12.4,21.1,16.3,35.2,40.6,POINT (-87.53671189 41.60659439)
388,IL,Illinois,Cook,17031,17031830001,10.6,16.2,16.0,31.4,30.6,POINT (-87.77042977 41.49537359)
389,IL,Illinois,Cook,17031,17031819600,16.2,8.6,14.8,14.5,27.7,POINT (-87.86839692 41.80512977)
390,IL,Illinois,Cook,17031,17031300900,13.9,21.4,16.9,45.2,36.8,POINT (-87.70269033 41.84820327)
391,IL,Illinois,Cook,17031,17031520300,14.3,16.5,15.5,37.0,34.4,POINT (-87.5395552 41.70111987)
392,IL,Illinois,Cook,17031,17031824122,15.9,11.7,15.7,19.2,29.8,POINT (-87.81783948 41.57989086)
393,IL,Illinois,Cook,17031,17031805902,12.7,10.1,13.6,20.9,27.9,POINT (-87.8471834 42.03290811)
394,IL,Illinois,Cook,17031,17031530503,10.2,18.0,13.7,32.8,43.1,POINT (-87.63738326 41.66362616)
395,IL,Illinois,Cook,17031,17031840200,10.6,14.9,11.5,31.8,34.7,POINT (-87.64922853 41.84462182)
396,IL,Illinois,Cook,17031,17031803013,15.2,10.4,14.9,18.2,29.0,POINT (-87.97188009 42.14311076)
397,IL,Illinois,Cook,17031,17031808600,14.5,8.5,14.0,16.2,27.2,POINT (-87.78570879 42.06023814)
398,IL,Illinois,Cook,17031,17031081000,16.2,9.7,15.7,18.6,29.3,POINT (-87.6321043 41.90029386)
399,IL,Illinois,Cook,17031,17031815100,15.4,13.0,14.5,28.8,32.7,POINT (-87.78552796 41.84750944)
400,IL,Illinois,Cook,17031,17031710400,10.2,19.0,14.1,34.3,43.7,POINT (-87.6709002 41.75392644)
401,IL,Illinois,Cook,17031,17031837000,10.6,24.2,16.5,38.6,45.6,POINT (-87.69868181 41.87833946)
402,IL,Illinois,Cook,17031,17031830800,20.3,8.3,15.6,12.9,29.3,POINT (-87.67655868 41.96514371)
403,IL,Illinois,Cook,17031,17031836400,10.2,17.7,14.2,31.9,42.7,POINT (-87.60080002 41.82037885)
404,IL,Illinois,Cook,17031,17031821600,14.2,14.8,15.4,25.1,35.5,POINT (-87.69934723 41.73003198)
405,IL,Illinois,Cook,17031,17031640400,15.3,15.5,16.2,26.6,31.9,POINT (-87.79120897 41.78119241)
406,IL,Illinois,Cook,17031,17031640100,15.7,14.7,15.4,28.7,33.4,POINT (-87.73976285 41.78214293)
407,IL,Illinois,Cook,17031,17031010701,15.3,13.5,14.6,23.7,34.0,POINT (-87.678637 42.00918468)
408,IL,Illinois,Cook,17031,17031811401,15.7,14.5,15.7,26.4,32.1,POINT (-87.87072746 41.93357534)
409,IL,Illinois,Cook,17031,17031410200,16.8,12.5,16.1,20.3,34.3,POINT (-87.59424115 41.80167629)
410,IL,Illinois,Cook,17031,17031230500,12.5,21.7,16.7,46.1,37.2,POINT (-87.73394394 41.9117026)
411,IL,Illinois,Cook,17031,17031430101,11.2,18.6,14.7,31.8,44.4,POINT (-87.5739701 41.76987288)
412,IL,Illinois,Cook,17031,17031804202,14.1,8.9,13.7,16.6,28.1,POINT (-88.13064124 42.10781408)
413,IL,Illinois,Cook,17031,17031062800,22.3,6.9,15.4,10.6,27.2,POINT (-87.66125262 41.93619057)
414,IL,Illinois,Cook,17031,17031580600,14.8,15.2,14.8,34.7,34.2,POINT (-87.69201945 41.81737576)
415,IL,Illinois,Cook,17031,17031710900,9.9,20.7,14.9,36.2,44.7,POINT (-87.63971436 41.74220942)
416,IL,Illinois,Cook,17031,17031191200,14.9,18.7,16.3,40.2,35.9,POINT (-87.76077928 41.9201028)
417,IL,Illinois,Cook,17031,17031804610,13.7,10.9,14.4,20.4,30.1,POINT (-88.05259669 42.02222644)
418,IL,Illinois,Cook,17031,17031031300,12.8,14.8,14.1,27.3,34.1,POINT (-87.65030911 41.9728732)
419,IL,Illinois,Cook,17031,17031030900,17.0,10.0,14.5,17.4,29.8,POINT (-87.67144972 41.97976401)
420,IL,Illinois,Cook,17031,17031801400,13.2,7.7,13.0,16.2,27.4,POINT (-87.76556228 42.07114338)
421,IL,Illinois,Cook,17031,17031050500,18.5,7.9,15.0,13.2,27.8,POINT (-87.68349299 41.95045739)
422,IL,Illinois,Cook,17031,17031030300,13.8,15.2,14.6,28.9,33.8,POINT (-87.67256355 41.99439168)
423,IL,Illinois,Cook,17031,17031801800,12.6,7.0,12.9,16.1,25.8,POINT (-87.78799026 42.1149942)
424,IL,Illinois,Cook,17031,17031822500,15.1,14.3,16.6,23.5,31.5,POINT (-87.75827538 41.71788498)
425,IL,Illinois,Cook,17031,17031821300,14.0,17.7,15.7,33.2,37.1,POINT (-87.66841867 41.6542173)
426,IL,Illinois,Cook,17031,17031802702,12.9,10.5,13.9,20.9,29.0,POINT (-87.90761125 42.07424967)
427,IL,Illinois,Cook,17031,17031030104,16.2,11.8,17.8,22.3,32.0,POINT (-87.65744328 41.9971103)
428,IL,Illinois,Cook,17031,17031301803,15.0,16.1,15.0,38.2,34.7,POINT (-87.72784896 41.83955033)
429,IL,Illinois,Cook,17031,17031809800,15.8,10.4,14.7,17.2,30.3,POINT (-87.68553163 42.03753616)
430,IL,Illinois,Cook,17031,17031813900,14.6,18.3,15.9,38.9,35.9,POINT (-87.76846514 41.84649015)
431,IL,Illinois,Cook,17031,17031630400,14.6,18.6,15.9,40.9,36.3,POINT (-87.69877862 41.79728972)
432,IL,Illinois,Cook,17031,17031804713,16.7,10.1,13.6,17.2,30.9,POINT (-88.08994761 42.05350582)
433,IL,Illinois,Cook,17031,17031120400,14.3,12.4,14.5,22.9,31.2,POINT (-87.75215203 41.97720729)
434,IL,Illinois,Cook,17031,17031811000,14.8,11.6,15.3,20.5,29.6,POINT (-87.8196391 41.91567805)
435,IL,Illinois,Cook,17031,17031051200,21.4,7.6,15.6,11.5,27.8,POINT (-87.67594323 41.9414376)
436,IL,Illinois,Cook,17031,17031040300,13.8,11.6,13.8,22.2,30.7,POINT (-87.70200462 41.97676278)
437,IL,Illinois,Cook,17031,17031221200,19.2,9.3,14.7,16.9,29.8,POINT (-87.70463405 41.92108)
438,IL,Illinois,Cook,17031,17031530501,10.9,17.9,13.5,32.3,43.2,POINT (-87.6322098 41.67426548)
439,IL,Illinois,Cook,17031,17031070102,20.5,6.7,15.1,11.6,27.1,POINT (-87.64221361 41.93061001)
440,IL,Illinois,Cook,17031,17031250600,11.3,18.2,13.7,32.8,42.8,POINT (-87.77063197 41.90569445)
441,IL,Illinois,Cook,17031,17031260500,10.2,27.6,16.8,43.1,47.2,POINT (-87.73767083 41.87665423)
442,IL,Illinois,Cook,17031,17031826700,11.4,20.3,14.9,33.3,44.7,POINT (-87.63351309 41.63619957)
443,IL,Illinois,Cook,17031,17031480300,9.4,13.9,12.6,30.0,40.9,POINT (-87.58791049 41.72917459)
444,IL,Illinois,Cook,17031,17031700401,13.4,15.8,14.3,29.1,39.2,POINT (-87.71203043 41.7455367)
445,IL,Illinois,Cook,17031,17031843800,12.3,20.6,15.7,35.0,40.4,POINT (-87.64047953 41.80168597)
446,IL,Illinois,Cook,17031,17031290900,10.5,24.6,15.9,40.2,46.4,POINT (-87.73237022 41.86240325)
447,IL,Illinois,Cook,17031,17031711400,10.0,18.4,13.5,35.1,43.2,POINT (-87.652094 41.73366249)
448,IL,Illinois,Cook,17031,17031823904,12.5,10.5,14.4,21.3,27.8,POINT (-87.80501982 41.65728189)
449,IL,Illinois,Cook,17031,17031813600,15.6,14.6,14.8,33.8,34.2,POINT (-87.7647159 41.85406955)
450,IL,Illinois,Cook,17031,17031243000,19.3,10.5,14.9,17.1,30.0,POINT (-87.67944224 41.89228364)
451,IL,Illinois,Cook,17031,17031827902,12.9,18.8,16.1,30.9,38.6,POINT (-87.54505759 41.58471599)
452,IL,Illinois,Cook,17031,17031241600,21.2,8.9,15.5,14.4,28.9,POINT (-87.66528709 41.9066993)
453,IL,Illinois,Cook,17031,17031828702,11.3,17.6,14.5,31.1,40.4,POINT (-87.5990431 41.5378618)
454,IL,Illinois,Cook,17031,17031770300,16.4,12.6,15.8,20.2,30.5,POINT (-87.98945476 42.01831488)
455,IL,Illinois,Cook,17031,17031560800,15.0,15.0,16.3,26.6,31.9,POINT (-87.77212185 41.79620878)
456,IL,Illinois,Cook,17031,17031806502,15.2,12.9,15.0,23.4,31.1,POINT (-87.87826874 42.01659327)
457,IL,Illinois,Cook,17031,17031490901,10.2,21.1,14.6,36.7,44.8,POINT (-87.61626823 41.69605384)
458,IL,Illinois,Cook,17031,17031832000,22.5,9.2,16.3,12.8,29.0,POINT (-87.65431972 41.9463005)
459,IL,Illinois,Cook,17031,17031410700,16.3,11.7,15.6,20.4,32.3,POINT (-87.59419321 41.7980407)
460,IL,Illinois,Cook,17031,17031381200,11.2,14.2,13.8,26.6,41.2,POINT (-87.61397241 41.80840834)
461,IL,Illinois,Cook,17031,17031805302,11.5,11.8,13.4,24.5,30.8,POINT (-87.81344287 42.04977165)
